timeSinceStartup,Face_Time,Face_Status,Brow_Lowerer_L,Brow_Lowerer_R,Cheek_Puff_L,Cheek_Puff_R,Cheek_Raiser_L,Cheek_Raiser_R,Cheek_Suck_L,Cheek_Suck_R,Chin_Raiser_B,Chin_Raiser_T,Dimpler_L,Dimpler_R,Eyes_Closed_L,Eyes_Closed_R,Eyes_Look_Down_L,Eyes_Look_Down_R,Eyes_Look_Left_L,Eyes_Look_Left_R,Eyes_Look_Right_L,Eyes_Look_Right_R,Eyes_Look_Up_L,Eyes_Look_Up_R,Inner_Brow_Raiser_L,Inner_Brow_Raiser_R,Jaw_Drop,Jaw_Sideways_Left,Jaw_Sideways_Right,Jaw_Thrust,Lid_Tightener_L,Lid_Tightener_R,Lip_Corner_Depressor_L,Lip_Corner_Depressor_R,Lip_Corner_Puller_L,Lip_Corner_Puller_R,Lip_Funneler_LB,Lip_Funneler_LT,Lip_Funneler_RB,Lip_Funneler_RT,Lip_Pressor_L,Lip_Pressor_R,Lip_Pucker_L,Lip_Pucker_R,Lip_Stretcher_L,Lip_Stretcher_R,Lip_Suck_LB,Lip_Suck_LT,Lip_Suck_RB,Lip_Suck_RT,Lip_Tightener_L,Lip_Tightener_R,Lips_Toward,Lower_Lip_Depressor_L,Lower_Lip_Depressor_R,Mouth_Left,Mouth_Right,Nose_Wrinkler_L,Nose_Wrinkler_R,Outer_Brow_Raiser_L,Outer_Brow_Raiser_R,Upper_Lid_Raiser_L,Upper_Lid_Raiser_R,Upper_Lip_Raiser_L,Upper_Lip_Raiser_R,Tongue_Tip_Interdental,Tongue_Tip_Alveolar,Tongue_Front_Dorsal_Palate,Tongue_Mid_Dorsal_Palate,Tongue_Back_Dorsal_Velar,Tongue_Out,Tongue_Retreat,FaceRegionConfidence_Lower,FaceRegionConfidence_Upper
21.52971,65417.673789,true,1.693908E-12,1.981724E-12,0.002631749,1.010816E-12,5.621912E-11,5.704263E-22,0,0,1.401298E-45,1.401298E-45,0,0,3.36759E-30,3.655022E-32,0,0,0.1928871,0.2790347,0,0,0.3035175,0.3006982,0.08824341,0.1353375,0.06713662,3.492305E-06,0.01080797,0.02318888,0.0007263615,0.01484152,0.008582311,0.001538924,0,0,1.401298E-45,0.002599054,1.401298E-45,0.001597887,0,0,0.03730859,0.03449266,0,0,0,0,0,0,0.0352898,0.03517286,0.03382813,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1191736,0.1439385,0.004981034,0.513439,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.5434,65417.673789,true,1.693908E-12,1.981724E-12,0.002631749,1.010816E-12,5.621912E-11,5.704263E-22,0,0,1.401298E-45,1.401298E-45,0,0,3.36759E-30,3.655022E-32,0,0,0.1928871,0.2790347,0,0,0.3035175,0.3006982,0.08824341,0.1353375,0.06713662,3.492305E-06,0.01080797,0.02318888,0.0007263615,0.01484152,0.008582311,0.001538924,0,0,1.401298E-45,0.002599054,1.401298E-45,0.001597887,0,0,0.03730859,0.03449266,0,0,0,0,0,0,0.0352898,0.03517286,0.03382813,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1191736,0.1439385,0.004981034,0.513439,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.54697,65417.673789,true,1.693908E-12,1.981724E-12,0.002631749,1.010816E-12,5.621912E-11,5.704263E-22,0,0,1.401298E-45,1.401298E-45,0,0,3.36759E-30,3.655022E-32,0,0,0.1928871,0.2790347,0,0,0.3035175,0.3006982,0.08824341,0.1353375,0.06713662,3.492305E-06,0.01080797,0.02318888,0.0007263615,0.01484152,0.008582311,0.001538924,0,0,1.401298E-45,0.002599054,1.401298E-45,0.001597887,0,0,0.03730859,0.03449266,0,0,0,0,0,0,0.0352898,0.03517286,0.03382813,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1191736,0.1439385,0.004981034,0.513439,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.5576,65417.701557,true,1.442272E-12,1.687332E-12,0.001853427,7.493389E-13,4.167614E-11,4.228691E-22,0,0,1.401298E-45,1.401298E-45,0,0,2.496466E-30,2.709545E-32,0,0,0.1898935,0.2759578,0,0,0.285062,0.2824478,0.08833211,0.1388424,0.07138416,2.584278E-06,0.01082398,0.03114807,0.0005145038,0.01484403,0.009320006,0.001055157,0,0,1.401298E-45,0.001820822,1.401298E-45,0.005770836,0,0,0.03762226,0.03569199,0,0,0,0,0,0,0.03660112,0.03653552,0.03680898,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1180549,0.1485568,0.008797228,0.5150077,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.55965,65417.701557,true,1.442272E-12,1.687332E-12,0.001853427,7.493389E-13,4.167614E-11,4.228691E-22,0,0,1.401298E-45,1.401298E-45,0,0,2.496466E-30,2.709545E-32,0,0,0.1898935,0.2759578,0,0,0.285062,0.2824478,0.08833211,0.1388424,0.07138416,2.584278E-06,0.01082398,0.03114807,0.0005145038,0.01484403,0.009320006,0.001055157,0,0,1.401298E-45,0.001820822,1.401298E-45,0.005770836,0,0,0.03762226,0.03569199,0,0,0,0,0,0,0.03660112,0.03653552,0.03680898,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1180549,0.1485568,0.008797228,0.5150077,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.57144,65417.72933,true,1.227985E-12,1.436635E-12,0.001314988,5.554746E-13,3.089379E-11,3.134672E-22,0,0,1.401298E-45,1.401298E-45,0,0,1.850597E-30,2.00855E-32,0,0,0.1804262,0.2665543,0,0,0.2833399,0.2808455,0.0932509,0.145218,0.07349839,1.912766E-06,0.01083544,0.03465103,0.0003668453,0.01484574,0.009805746,0.0007315876,0,0,1.401298E-45,0.001286051,1.401298E-45,0.007953238,0,0,0.03779108,0.03645945,0,0,0,0,0,0,0.03725057,0.03721254,0.03842551,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1250815,0.1516554,0.004376079,0.5990949,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.58458,65417.72933,true,1.227985E-12,1.436635E-12,0.001314988,5.554746E-13,3.089379E-11,3.134672E-22,0,0,1.401298E-45,1.401298E-45,0,0,1.850597E-30,2.00855E-32,0,0,0.1804262,0.2665543,0,0,0.2833399,0.2808455,0.0932509,0.145218,0.07349839,1.912766E-06,0.01083544,0.03465103,0.0003668453,0.01484574,0.009805746,0.0007315876,0,0,1.401298E-45,0.001286051,1.401298E-45,0.007953238,0,0,0.03779108,0.03645945,0,0,0,0,0,0,0.03725057,0.03721254,0.03842551,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1250815,0.1516554,0.004376079,0.5990949,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.59891,65417.72933,true,1.227985E-12,1.436635E-12,0.001314988,5.554746E-13,3.089379E-11,3.134672E-22,0,0,1.401298E-45,1.401298E-45,0,0,1.850597E-30,2.00855E-32,0,0,0.1804262,0.2665543,0,0,0.2833399,0.2808455,0.0932509,0.145218,0.07349839,1.912766E-06,0.01083544,0.03465103,0.0003668453,0.01484574,0.009805746,0.0007315876,0,0,1.401298E-45,0.001286051,1.401298E-45,0.007953238,0,0,0.03779108,0.03645945,0,0,0,0,0,0,0.03725057,0.03721254,0.03842551,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1250815,0.1516554,0.004376079,0.5990949,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.61341,65417.757125,true,1.045413E-12,1.223042E-12,0.0009387462,4.116814E-13,2.289635E-11,2.323215E-22,0,0,1.401298E-45,1.401298E-45,0,0,1.371542E-30,1.488606E-32,0,0,0.166171,0.2524041,0,0,0.2833409,0.2810033,0.08670108,0.1355275,0.0746004,1.415773E-06,0.01084367,0.03242519,0.0002629967,0.01484691,0.005117988,0.0005120456,0,0,1.401298E-45,0.0009145501,1.401298E-45,0.004768245,0,0,0.0334016,0.03208228,0,0,0,0,0,0,0.03348292,0.03344216,0.0375636,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1162495,0.1439232,0.00864328,0.5268856,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.61538,65417.757125,true,1.045413E-12,1.223042E-12,0.0009387462,4.116814E-13,2.289635E-11,2.323215E-22,0,0,1.401298E-45,1.401298E-45,0,0,1.371542E-30,1.488606E-32,0,0,0.166171,0.2524041,0,0,0.2833409,0.2810033,0.08670108,0.1355275,0.0746004,1.415773E-06,0.01084367,0.03242519,0.0002629967,0.01484691,0.005117988,0.0005120456,0,0,1.401298E-45,0.0009145501,1.401298E-45,0.004768245,0,0,0.0334016,0.03208228,0,0,0,0,0,0,0.03348292,0.03344216,0.0375636,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1162495,0.1439232,0.00864328,0.5268856,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.62659,65417.784881,true,8.901707E-13,1.041422E-12,0.0006741005,3.052222E-13,1.697537E-11,1.722441E-22,0,0,1.401298E-45,1.401298E-45,0,0,1.016867E-30,1.103658E-32,0,0,0.1567215,0.2429792,0,0,0.2759046,0.2737299,0.0870764,0.1356819,0.0857381,1.048498E-06,0.01084961,0.04686168,0.0001895399,0.01484772,0.007099009,0.0003615201,0,0,1.401298E-45,0.0006545595,1.401298E-45,0.002943788,0,0,0.04656281,0.04555776,0,0,0,0,0,0,0.03550059,0.03547271,0.04021125,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1157017,0.1427081,0.004405855,0.5534889,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.62889,65417.784881,true,8.901707E-13,1.041422E-12,0.0006741005,3.052222E-13,1.697537E-11,1.722441E-22,0,0,1.401298E-45,1.401298E-45,0,0,1.016867E-30,1.103658E-32,0,0,0.1567215,0.2429792,0,0,0.2759046,0.2737299,0.0870764,0.1356819,0.0857381,1.048498E-06,0.01084961,0.04686168,0.0001895399,0.01484772,0.007099009,0.0003615201,0,0,1.401298E-45,0.0006545595,1.401298E-45,0.002943788,0,0,0.04656281,0.04555776,0,0,0,0,0,0,0.03550059,0.03547271,0.04021125,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1157017,0.1427081,0.004405855,0.5534889,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.63924,65417.784881,true,8.901707E-13,1.041422E-12,0.0006741005,3.052222E-13,1.697537E-11,1.722441E-22,0,0,1.401298E-45,1.401298E-45,0,0,1.016867E-30,1.103658E-32,0,0,0.1567215,0.2429792,0,0,0.2759046,0.2737299,0.0870764,0.1356819,0.0857381,1.048498E-06,0.01084961,0.04686168,0.0001895399,0.01484772,0.007099009,0.0003615201,0,0,1.401298E-45,0.0006545595,1.401298E-45,0.002943788,0,0,0.04656281,0.04555776,0,0,0,0,0,0,0.03550059,0.03547271,0.04021125,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1157017,0.1427081,0.004405855,0.5534889,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.65281,65417.812657,true,7.579006E-13,8.866775E-13,0.0004862373,2.262507E-13,1.258322E-11,1.276787E-22,0,0,1.401298E-45,1.401298E-45,0,0,7.537685E-31,8.181045E-33,0,0,0.1517248,0.2379649,0,0,0.2663331,0.264286,0.09213085,0.1427036,0.08969443,7.764827E-07,0.01085392,0.04319411,0.0001371422,0.01484829,0.008354515,0.0002570134,0,0,1.401298E-45,0.0004708087,1.401298E-45,0.006409029,0,0,0.05121697,0.05869259,0,0,0,0,0,0,0.04740795,0.04738975,0.04160009,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1192483,0.1541405,0.008805567,0.525295,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.66818,65417.812657,true,7.579006E-13,8.866775E-13,0.0004862373,2.262507E-13,1.258322E-11,1.276787E-22,0,0,1.401298E-45,1.401298E-45,0,0,7.537685E-31,8.181045E-33,0,0,0.1517248,0.2379649,0,0,0.2663331,0.264286,0.09213085,0.1427036,0.08969443,7.764827E-07,0.01085392,0.04319411,0.0001371422,0.01484829,0.008354515,0.0002570134,0,0,1.401298E-45,0.0004708087,1.401298E-45,0.006409029,0,0,0.05121697,0.05869259,0,0,0,0,0,0,0.04740795,0.04738975,0.04160009,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1192483,0.1541405,0.008805567,0.525295,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.68282,65417.812657,true,7.579006E-13,8.866775E-13,0.0004862373,2.262507E-13,1.258322E-11,1.276787E-22,0,0,1.401298E-45,1.401298E-45,0,0,7.537685E-31,8.181045E-33,0,0,0.1517248,0.2379649,0,0,0.2663331,0.264286,0.09213085,0.1427036,0.08969443,7.764827E-07,0.01085392,0.04319411,0.0001371422,0.01484829,0.008354515,0.0002570134,0,0,1.401298E-45,0.0004708087,1.401298E-45,0.006409029,0,0,0.05121697,0.05869259,0,0,0,0,0,0,0.04740795,0.04738975,0.04160009,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1192483,0.1541405,0.008805567,0.525295,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.68493,65417.812657,true,7.579006E-13,8.866775E-13,0.0004862373,2.262507E-13,1.258322E-11,1.276787E-22,0,0,1.401298E-45,1.401298E-45,0,0,7.537685E-31,8.181045E-33,0,0,0.1517248,0.2379649,0,0,0.2663331,0.264286,0.09213085,0.1427036,0.08969443,7.764827E-07,0.01085392,0.04319411,0.0001371422,0.01484829,0.008354515,0.0002570134,0,0,1.401298E-45,0.0004708087,1.401298E-45,0.006409029,0,0,0.05121697,0.05869259,0,0,0,0,0,0,0.04740795,0.04738975,0.04160009,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1192483,0.1541405,0.008805567,0.525295,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.6971,65417.840433,true,6.452844E-13,7.549264E-13,0.0003521376,1.677119E-13,9.327486E-12,9.464385E-23,0,0,1.401298E-45,1.401298E-45,0,0,5.587429E-31,6.06433E-33,0,0,0.1515596,0.2377781,0,0,0.2619901,0.2599782,0.09566166,0.1473999,0.08600736,5.75118E-07,0.01085706,0.04114736,9.958327E-05,0.0148487,0.009166121,0.0001838351,0,0,1.401298E-45,0.0003401406,1.401298E-45,0.008265334,0,0,0.04771444,0.05115291,0,0,0,0,0,0,0.03822815,0.03820218,0.03948818,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1217976,0.1613586,0.004568117,0.5384578,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.69917,65417.840433,true,6.452844E-13,7.549264E-13,0.0003521376,1.677119E-13,9.327486E-12,9.464385E-23,0,0,1.401298E-45,1.401298E-45,0,0,5.587429E-31,6.06433E-33,0,0,0.1515596,0.2377781,0,0,0.2619901,0.2599782,0.09566166,0.1473999,0.08600736,5.75118E-07,0.01085706,0.04114736,9.958327E-05,0.0148487,0.009166121,0.0001838351,0,0,1.401298E-45,0.0003401406,1.401298E-45,0.008265334,0,0,0.04771444,0.05115291,0,0,0,0,0,0,0.03822815,0.03820218,0.03948818,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1217976,0.1613586,0.004568117,0.5384578,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.70927,65417.868211,true,5.493959E-13,6.427453E-13,0.0002558913,1.243168E-13,6.914001E-12,7.015495E-23,0,0,1.401298E-45,1.401298E-45,0,0,4.141694E-31,4.495197E-33,0,0,0.1511361,0.2372785,0,0,0.2462142,0.244328,0.09460987,0.1475664,0.08962042,4.260159E-07,0.01085934,0.03996512,7.252917E-05,0.01484898,0.009700379,0.0001321786,0,0,1.401298E-45,0.005545949,1.401298E-45,0.009298921,0,0,0.05934181,0.0601893,0,0,0,0,0,0,0.04810805,0.04809257,0.04113851,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1174254,0.1592863,0.00248038,0.4962738,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.72376,65417.868211,true,5.493959E-13,6.427453E-13,0.0002558913,1.243168E-13,6.914001E-12,7.015495E-23,0,0,1.401298E-45,1.401298E-45,0,0,4.141694E-31,4.495197E-33,0,0,0.1511361,0.2372785,0,0,0.2462142,0.244328,0.09460987,0.1475664,0.08962042,4.260159E-07,0.01085934,0.03996512,7.252917E-05,0.01484898,0.009700379,0.0001321786,0,0,1.401298E-45,0.005545949,1.401298E-45,0.009298921,0,0,0.05934181,0.0601893,0,0,0,0,0,0,0.04810805,0.04809257,0.04113851,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1174254,0.1592863,0.00248038,0.4962738,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.73744,65417.868211,true,5.493959E-13,6.427453E-13,0.0002558913,1.243168E-13,6.914001E-12,7.015495E-23,0,0,1.401298E-45,1.401298E-45,0,0,4.141694E-31,4.495197E-33,0,0,0.1511361,0.2372785,0,0,0.2462142,0.244328,0.09460987,0.1475664,0.08962042,4.260159E-07,0.01085934,0.03996512,7.252917E-05,0.01484898,0.009700379,0.0001321786,0,0,1.401298E-45,0.005545949,1.401298E-45,0.009298921,0,0,0.05934181,0.0601893,0,0,0,0,0,0,0.04810805,0.04809257,0.04113851,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1174254,0.1592863,0.00248038,0.4962738,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.7527,65417.895986,true,4.677639E-13,5.472429E-13,0.0001865013,9.215264E-14,5.12515E-12,5.200396E-23,0,0,1.401298E-45,1.401298E-45,0,0,3.070125E-31,3.332168E-33,0,0,0.1422285,0.2284277,0,0,0.2460886,0.2442888,0.08707945,0.135923,0.08503041,3.156101E-07,0.01086101,0.02135359,5.29637E-05,0.01484919,0.01005766,0.00542508,0,0,1.401298E-45,0.003766437,1.401298E-45,0.009894628,0,0,0.05132382,0.0506388,0,0,0,0,0,0,0.04515207,0.04515082,0.03910529,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1104281,0.1482084,0.008093371,0.4126548,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.75479,65417.895986,true,4.677639E-13,5.472429E-13,0.0001865013,9.215264E-14,5.12515E-12,5.200396E-23,0,0,1.401298E-45,1.401298E-45,0,0,3.070125E-31,3.332168E-33,0,0,0.1422285,0.2284277,0,0,0.2460886,0.2442888,0.08707945,0.135923,0.08503041,3.156101E-07,0.01086101,0.02135359,5.29637E-05,0.01484919,0.01005766,0.00542508,0,0,1.401298E-45,0.003766437,1.401298E-45,0.009894628,0,0,0.05132382,0.0506388,0,0,0,0,0,0,0.04515207,0.04515082,0.03910529,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1104281,0.1482084,0.008093371,0.4126548,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.76646,65417.923761,true,3.982612E-13,4.659308E-13,0.0001362676,6.831024E-14,3.799127E-12,3.854912E-23,0,0,1.401298E-45,1.401298E-45,0,0,2.275801E-31,2.470045E-33,0,0,0.1333149,0.2195344,0,0,0.2388378,0.2371742,0.08514381,0.1321007,0.09686007,2.338372E-07,0.01086223,0.02868065,3.876194E-05,0.01484934,0.01029996,0.007971984,0,0,1.401298E-45,0.002590174,1.401298E-45,0.01024881,0,0,0.06020661,0.0597008,0,0,0,0,0,0,0.05049567,0.05049252,0.04087542,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1087166,0.1460801,0.004398574,0.4446019,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.76847,65417.923761,true,3.982612E-13,4.659308E-13,0.0001362676,6.831024E-14,3.799127E-12,3.854912E-23,0,0,1.401298E-45,1.401298E-45,0,0,2.275801E-31,2.470045E-33,0,0,0.1333149,0.2195344,0,0,0.2388378,0.2371742,0.08514381,0.1321007,0.09686007,2.338372E-07,0.01086223,0.02868065,3.876194E-05,0.01484934,0.01029996,0.007971984,0,0,1.401298E-45,0.002590174,1.401298E-45,0.01024881,0,0,0.06020661,0.0597008,0,0,0,0,0,0,0.05049567,0.05049252,0.04087542,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1087166,0.1460801,0.004398574,0.4446019,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.78028,65417.923761,true,3.982612E-13,4.659308E-13,0.0001362676,6.831024E-14,3.799127E-12,3.854912E-23,0,0,1.401298E-45,1.401298E-45,0,0,2.275801E-31,2.470045E-33,0,0,0.1333149,0.2195344,0,0,0.2388378,0.2371742,0.08514381,0.1321007,0.09686007,2.338372E-07,0.01086223,0.02868065,3.876194E-05,0.01484934,0.01029996,0.007971984,0,0,1.401298E-45,0.002590174,1.401298E-45,0.01024881,0,0,0.06020661,0.0597008,0,0,0,0,0,0,0.05049567,0.05049252,0.04087542,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1087166,0.1460801,0.004398574,0.4446019,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.79253,65417.95154,true,3.390782E-13,3.966919E-13,9.977286E-05,5.063463E-14,2.81608E-12,2.857435E-23,0,0,1.401298E-45,1.401298E-45,0,0,1.686926E-31,1.830909E-33,0,0,0.130181,0.2164157,0,0,0.2381152,0.2364858,0.08361819,0.1292462,0.09463707,0.00545446,0.01086313,0.03259178,2.84208E-05,0.01484944,0.01046632,0.005122556,0,0,1.401298E-45,0.001800519,1.401298E-45,0.01046531,0,0,0.06325217,0.07080974,0,0,0,0,0,0,0.05261659,0.05261411,0.04187972,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1073715,0.1443748,0.002489078,0.4481071,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.80804,65417.95154,true,3.390782E-13,3.966919E-13,9.977286E-05,5.063463E-14,2.81608E-12,2.857435E-23,0,0,1.401298E-45,1.401298E-45,0,0,1.686926E-31,1.830909E-33,0,0,0.130181,0.2164157,0,0,0.2381152,0.2364858,0.08361819,0.1292462,0.09463707,0.00545446,0.01086313,0.03259178,2.84208E-05,0.01484944,0.01046632,0.005122556,0,0,1.401298E-45,0.001800519,1.401298E-45,0.01046531,0,0,0.06325217,0.07080974,0,0,0,0,0,0,0.05261659,0.05261411,0.04187972,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1073715,0.1443748,0.002489078,0.4481071,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.82044,65417.95154,true,3.390782E-13,3.966919E-13,9.977286E-05,5.063463E-14,2.81608E-12,2.857435E-23,0,0,1.401298E-45,1.401298E-45,0,0,1.686926E-31,1.830909E-33,0,0,0.130181,0.2164157,0,0,0.2381152,0.2364858,0.08361819,0.1292462,0.09463707,0.00545446,0.01086313,0.03259178,2.84208E-05,0.01484944,0.01046632,0.005122556,0,0,1.401298E-45,0.001800519,1.401298E-45,0.01046531,0,0,0.06325217,0.07080974,0,0,0,0,0,0,0.05261659,0.05261411,0.04187972,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1073715,0.1443748,0.002489078,0.4481071,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.82254,65417.95154,true,3.390782E-13,3.966919E-13,9.977286E-05,5.063463E-14,2.81608E-12,2.857435E-23,0,0,1.401298E-45,1.401298E-45,0,0,1.686926E-31,1.830909E-33,0,0,0.130181,0.2164157,0,0,0.2381152,0.2364858,0.08361819,0.1292462,0.09463707,0.00545446,0.01086313,0.03259178,2.84208E-05,0.01484944,0.01046632,0.005122556,0,0,1.401298E-45,0.001800519,1.401298E-45,0.01046531,0,0,0.06325217,0.07080974,0,0,0,0,0,0,0.05261659,0.05261411,0.04187972,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1073715,0.1443748,0.002489078,0.4481071,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.83592,65417.979325,true,2.886808E-13,3.377314E-13,7.318077E-05,3.753058E-14,2.087287E-12,2.117942E-23,0,0,1.401298E-45,1.401298E-45,0,0,1.250356E-31,1.357077E-33,0,0,0.1287807,0.2149998,0,0,0.2329854,0.231404,0.08240329,0.1305348,0.09984581,0.008032893,0.01086379,0.04613722,2.087095E-05,0.01484952,0.01058177,0.003357792,0,0,1.401298E-45,0.006174801,1.401298E-45,0.01060095,0,0,0.08514728,0.08675113,0,0,0,0,0,0,0.06064781,0.06064496,0.04694831,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1063031,0.142997,0.001459729,0.4319861,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.84838,65417.979325,true,2.886808E-13,3.377314E-13,7.318077E-05,3.753058E-14,2.087287E-12,2.117942E-23,0,0,1.401298E-45,1.401298E-45,0,0,1.250356E-31,1.357077E-33,0,0,0.1287807,0.2149998,0,0,0.2329854,0.231404,0.08240329,0.1305348,0.09984581,0.008032893,0.01086379,0.04613722,2.087095E-05,0.01484952,0.01058177,0.003357792,0,0,1.401298E-45,0.006174801,1.401298E-45,0.01060095,0,0,0.08514728,0.08675113,0,0,0,0,0,0,0.06064781,0.06064496,0.04694831,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1063031,0.142997,0.001459729,0.4319861,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.85041,65417.979325,true,2.886808E-13,3.377314E-13,7.318077E-05,3.753058E-14,2.087287E-12,2.117942E-23,0,0,1.401298E-45,1.401298E-45,0,0,1.250356E-31,1.357077E-33,0,0,0.1287807,0.2149998,0,0,0.2329854,0.231404,0.08240329,0.1305348,0.09984581,0.008032893,0.01086379,0.04613722,2.087095E-05,0.01484952,0.01058177,0.003357792,0,0,1.401298E-45,0.006174801,1.401298E-45,0.01060095,0,0,0.08514728,0.08675113,0,0,0,0,0,0,0.06064781,0.06064496,0.04694831,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1063031,0.142997,0.001459729,0.4319861,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.86435,65418.007091,true,2.45799E-13,2.875634E-13,5.376922E-05,2.782273E-14,1.547377E-12,1.570105E-23,0,0,1.401298E-45,1.401298E-45,0,0,9.269328E-32,1.006049E-33,0,0,0.1263689,0.2125555,0,0,0.2226164,0.2211265,0.08142781,0.1280549,0.1017947,0.009314568,0.01086428,0.05099708,1.535052E-05,0.01484958,0.01066256,0.006824797,0,0,1.401298E-45,0.008323571,1.401298E-45,0.01068774,0,0,0.09037455,0.09923533,0,0,0,0,0,0,0.0634146,0.06341277,0.04925247,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.1025728,0.1418767,0.0008837012,0.3906368,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
21.87817,65418.034869,true,2.092736E-13,2.448318E-13,3.955441E-05,2.062365E-14,1.146995E-12,1.163843E-23,0,0,1.401298E-45,1.401298E-45,0,0,6.870909E-32,7.457356E-34,0,0,0.1372289,0.2233702,0,0,0.2269893,0.2253739,0.09267838,0.1371374,0.113987,0.009982192,0.01086463,0.05287645,1.130221E-05,0.01484962,0.01071962,0.008598919,0,0,1.401298E-45,0.00943095,1.401298E-45,0.0107444,0,0,0.08226303,0.09460645,0,0,0,0,0,0,0.06444513,0.06444409,0.05035932,1.401298E-45,0,0,0,1.401298E-45,1.401298E-45,0.109906,0.1529726,0.0005498785,0.4162596,1.401298E-45,1.401298E-45,0,0,0,0,0,0,0,1,1
